"id","code","name","user_type_id:id","reconcile","chart_template_id:id"
"a_x_741.01.001","741.01.001","BIAYA PELATIHAN","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_741.01.002","741.01.002","BIAYA OUTING","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_751.01.001","751.01.001","BIAYA SEWA KANTOR","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_751.02.001","751.02.001","SEWA KENDARAAN","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_751.03.001","751.03.001","SEWA RACK","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_761.01.001","761.01.001","PENYUSUTAN MEBEL DAN ATK","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_761.01.002","761.01.002","PENYUSUTAN KOMPUTER","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_761.01.003","761.01.003","PENYUSUTAN PERALATAN KANTOR","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_761.01.004","761.01.004","PENYUSUTAN MPOS","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_761.01.005","761.01.005","PENYUSUTAN ASET PENGAMPUNAN PAJAK","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_761.01.006","761.01.006","PENYUSUTAN MESIN GRG","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_761.01.007","761.01.007","PENYUSUTAN TMD","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_761.01.008","761.01.008","PENYUSUTAN RENOVASI BANGUNAN","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_761.02.001","761.02.001","AMORTISASI SOFTWARE","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_799.99.999","799.99.999","BIAYA LAIN-LAIN","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_811.01.001","811.01.001","PENDAPATAN BUNGA BANK EKONOMI","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_811.01.002","811.01.002","PENDAPATAN BUNGA BANK BPRKS","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_811.01.003","811.01.003","PENDAPATAN BUNGA BANK MANDIRI","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_811.01.004","811.01.004","PENDAPATAN BUNGA BANK JAMBI","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_811.01.005","811.01.005","PENDAPATAN BUNGA BANK BNI","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_811.01.006","811.01.006","PENDAPATAN BUNGA BANK MANTAP","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_811.02.001","811.02.001","PENDAPATAN BUNGA DEPOSITO BPRKS","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_811.02.002","811.02.002","PENDAPATAN BUNGA DEPOSITO MANDIRI","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_811.99.001","811.99.001","PENDAPATAN SELISIH KURS","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_811.99.002","811.99.002","BEBAN SELISIH KURS","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_811.99.003","811.99.003","BEBAN CMOS","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_811.99.004","811.99.004","PENDAPATAN CMOS","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_811.99.005","811.99.005","PENDAPATAN PERBAIKAN EDC","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_811.99.006","811.99.006","BEBAN PELEPASAN HARDWARE","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_811.99.007","811.99.007","PENDAPATAN PELEPASAN HARDWARE","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_811.99.999","811.99.999","PENDAPATAN LAIN-LAIN","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_821.01.001","821.01.001","BIAYA BUNGA BANK","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_821.02.001","821.02.001","BIAYA ADMINISTRASI BANK EKONOMI","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_821.02.002","821.02.002","BIAYA ADMINISTRASI BANK BPRKS","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_821.02.003","821.02.003","BIAYA ADMINISTRASI BANK MANDIRI","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_821.02.004","821.02.004","BIAYA ADMINISTRASI BANK MANDIRI USD","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_821.02.005","821.02.005","BIAYA ADMINISTRASI BANK BNI","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_821.02.006","821.02.006","BIAYA ADMINISTRASI BANK JAMBI","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_821.02.007","821.02.007","BIAYA ADMINISTRASI BANK MANTAP","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_821.03.001","821.03.001","PAJAK BANK EKONOMI","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_821.03.002","821.03.002","PAJAK BANK BPRKS","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_821.03.003","821.03.003","PAJAK BANK MANDIRI","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_821.03.004","821.03.004","BEBAN PAJAK LAINNYA","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_821.03.005","821.03.005","PAJAK BANK JAMBI","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_821.03.006","821.03.006","PAJAK BANK BNI","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_821.03.007","821.03.007","PAJAK BANK MANTAP","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_821.04.001","821.04.001","BEBAN SPONSORSHIP","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_821.04.002","821.04.002","BEBAN KARYAWAN","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_821.99.001","821.99.001","BIAYA MATERAI","account.data_account_type_other_income",FALSE,"l10n_id_mpn_chart"
"a_x_899.99.001","899.99.001","PAJAK PENGHASILAN","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
